  1.000000  0.002100
  0.999416  0.002236
  0.997666  0.002645
  0.994753  0.003323
  0.990685  0.004266
  0.985471  0.005467
  0.979123  0.006920
  0.971656  0.008614
  0.963087  0.010540
  0.953437  0.012685
  0.942728  0.015036
  0.930985  0.017581
  0.918235  0.020304
  0.904508  0.023191
  0.889837  0.026225
  0.874255  0.029392
  0.857799  0.032675
  0.840508  0.036058
  0.822421  0.039524
  0.803581  0.043056
  0.784032  0.046638
  0.763820  0.050253
  0.742992  0.053882
  0.721596  0.057510
  0.699682  0.061117
  0.677302  0.064685
  0.654508  0.068196
  0.631354  0.071630
  0.607892  0.074967
  0.584179  0.078187
  0.560268  0.081270
  0.536217  0.084193
  0.512082  0.086937
  0.487918  0.089478
  0.463783  0.091795
  0.439732  0.093867
  0.415821  0.095672
  0.392108  0.097191
  0.368646  0.098403
  0.345492  0.099291
  0.322698  0.099838
  0.300318  0.100029
  0.278404  0.099850
  0.257008  0.099293
  0.236180  0.098347
  0.215968  0.097008
  0.196419  0.095273
  0.177579  0.093143
  0.159492  0.090619
  0.142201  0.087708
  0.125745  0.084419
  0.110163  0.080761
  0.095492  0.076748
  0.081765  0.072395
  0.069015  0.067718
  0.057272  0.062736
  0.046563  0.057465
  0.036913  0.051926
  0.028344  0.046138
  0.020877  0.040118
  0.014529  0.033883
  0.009315  0.027451
  0.005247  0.020835
  0.002334  0.014048
  0.000584  0.007101
  0.000000  0.000000
  0.000584 -0.007101
  0.002334 -0.014048
  0.005247 -0.020835
  0.009315 -0.027451
  0.014529 -0.033883
  0.020877 -0.040118
  0.028344 -0.046138
  0.036913 -0.051926
  0.046563 -0.057465
  0.057272 -0.062736
  0.069015 -0.067718
  0.081765 -0.072395
  0.095492 -0.076748
  0.110163 -0.080761
  0.125745 -0.084419
  0.142201 -0.087708
  0.159492 -0.090619
  0.177579 -0.093143
  0.196419 -0.095273
  0.215968 -0.097008
  0.236180 -0.098347
  0.257008 -0.099293
  0.278404 -0.099850
  0.300318 -0.100029
  0.322698 -0.099838
  0.345492 -0.099291
  0.368646 -0.098403
  0.392108 -0.097191
  0.415821 -0.095672
  0.439732 -0.093867
  0.463783 -0.091795
  0.487918 -0.089478
  0.512082 -0.086937
  0.536217 -0.084193
  0.560268 -0.081270
  0.584179 -0.078187
  0.607892 -0.074967
  0.631354 -0.071630
  0.654508 -0.068196
  0.677302 -0.064685
  0.699682 -0.061117
  0.721596 -0.057510
  0.742992 -0.053882
  0.763820 -0.050253
  0.784032 -0.046638
  0.803581 -0.043056
  0.822421 -0.039524
  0.840508 -0.036058
  0.857799 -0.032675
  0.874255 -0.029392
  0.889837 -0.026225
  0.904508 -0.023191
  0.918235 -0.020304
  0.930985 -0.017581
  0.942728 -0.015036
  0.953437 -0.012685
  0.963087 -0.010540
  0.971656 -0.008614
  0.979123 -0.006920
  0.985471 -0.005467
  0.990685 -0.004266
  0.994753 -0.003323
  0.997666 -0.002645
  0.999416 -0.002236
  1.000000 -0.002100
